row_id+O6G3A1:R6,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,address_city,address_state,region,product_id,category,sub_category,product_name,price,quantity,sales,cost,profit,returns,payment_mode,year,month,day_name
9317,CA-2019-161907,2019-05-04,09-04-2019,Standard Class,JH-16180,Justin Hirsh,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,192.296,4,769.184,932.6356,-163.4516,False,Online,2019,5,Saturday
8799,US-2019-150140,2019-06-04,10-04-2019,Standard Class,VM-21685,Valerie Mitchum,Home Office,United States,Burlington,Vermont,East,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,258.95,5,1294.75,958.115,336.635,False,COD,2019,6,Tuesday
754,CA-2019-110499,2019-07-04,09-04-2019,First Class,YC-21895,Yoseph Carroll,Corporate,United States,San Francisco,California,West,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,399.992,3,1199.976,824.9835,374.9925,False,Online,2019,7,Thursday
4735,CA-2019-120530,2019-07-04,12-04-2019,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,New York City,New York,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",219.582,3,658.746,512.358,146.388,False,Online,2019,7,Thursday
8517,CA-2019-132899,2019-07-04,11-04-2019,Standard Class,SF-20200,Sarah Foster,Consumer,United States,New York City,New York,East,OFF-AR-10002833,Office Supplies,Art,Newell 322,1.82,2,3.64,2.6572,0.9828,False,Online,2019,7,Thursday
9369,CA-2019-154998,2019-07-04,09-04-2019,First Class,ES-14080,Erin Smith,Corporate,United States,Lakewood,New Jersey,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,18.97,2,37.94,19.7288,18.2112,False,COD,2019,7,Thursday
9935,CA-2019-114405,2019-07-04,12-04-2019,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,11.176,3,33.528,31.0134,2.5146,False,COD,2019,7,Thursday
9936,CA-2019-114405,2019-07-04,12-04-2019,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-ST-10001627,Office Supplies,Storage,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,12.248,3,36.744,33.0696,3.6744,False,COD,2019,7,Thursday
355,CA-2019-138520,2019-08-04,13-04-2019,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,New York City,New York,East,FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases,64.784,6,388.704,393.5628,-4.8588,False,COD,2019,8,Sunday
356,CA-2019-138520,2019-08-04,13-04-2019,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,New York City,New York,East,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",4.13,2,8.26,4.4604,3.7996,False,Online,2019,8,Sunday
357,CA-2019-138520,2019-08-04,13-04-2019,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,New York City,New York,East,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",4.26,4,17.04,10.0536,6.9864,False,Online,2019,8,Sunday
358,CA-2019-138520,2019-08-04,13-04-2019,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,New York City,New York,East,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",6.88,5,34.4,18.576,15.824,False,Online,2019,8,Sunday
904,CA-2019-130477,2019-08-04,12-04-2019,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,West,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,6.68,3,20.04,10.4208,9.6192,False,COD,2019,8,Sunday
905,CA-2019-130477,2019-08-04,12-04-2019,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,West,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,32.48,2,64.96,62.3616,2.5984,False,COD,2019,8,Sunday
906,CA-2019-130477,2019-08-04,12-04-2019,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,6.48,2,12.96,6.739200000000001,6.2208,False,COD,2019,8,Sunday
1198,CA-2019-130946,2019-08-04,12-04-2019,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,Central,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,47.992,9,431.928,367.1388,64.7892,False,COD,2019,8,Sunday
1199,CA-2019-130946,2019-08-04,12-04-2019,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,Central,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,23.996,4,95.984,100.0976,-4.1136,False,COD,2019,8,Sunday
1200,CA-2019-130946,2019-08-04,12-04-2019,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,Central,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,272.198,4,1088.792,2939.7384,-1850.9464,False,Online,2019,8,Sunday
3673,CA-2019-104969,2019-08-04,14-04-2019,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Troy,Ohio,East,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,8.872,1,8.872,5.6559,3.2161,False,Online,2019,8,Sunday
3674,CA-2019-104969,2019-08-04,14-04-2019,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Troy,Ohio,East,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,20.184,6,121.104,222.024,-100.92,False,COD,2019,8,Sunday
4196,CA-2019-124233,2019-08-04,14-04-2019,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Los Angeles,California,West,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",4.94,5,24.7,14.326,10.374,False,Online,2019,8,Sunday
5508,CA-2019-150000,2019-08-04,14-04-2019,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,Smyrna,Georgia,South,OFF-EN-10002973,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,4.48,4,17.92,9.318400000000002,8.6016,False,COD,2019,8,Sunday
6151,US-2019-106600,2019-08-04,11-04-2019,First Class,RM-19375,Raymond Messe,Consumer,United States,Columbus,Georgia,South,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",70.97999999999999,5,354.9,266.17499999999995,88.725,False,COD,2019,8,Sunday
6717,CA-2019-134789,2019-08-04,15-04-2019,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Hot Springs,Arkansas,South,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,5.0,6,30.0,15.6,14.4,False,COD,2019,8,Sunday
6718,CA-2019-134789,2019-08-04,15-04-2019,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Hot Springs,Arkansas,South,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,6.48,4,25.92,13.219200000000004,12.7008,False,Online,2019,8,Sunday
6719,CA-2019-134789,2019-08-04,15-04-2019,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Hot Springs,Arkansas,South,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,39.98,4,159.92,127.93599999999998,31.984,False,COD,2019,8,Sunday
1560,CA-2019-126809,2019-09-04,13-04-2019,Standard Class,EB-13750,Edward Becker,Corporate,United States,Seattle,Washington,West,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",3.928,9,35.352,22.5369,12.8151,False,COD,2019,9,Wednesday
3054,CA-2019-128517,2019-09-04,14-04-2019,Second Class,SW-20350,Sean Wendt,Home Office,United States,Detroit,Michigan,Central,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,258.95,2,517.9,383.246,134.654,False,Online,2019,9,Wednesday
3055,CA-2019-128517,2019-09-04,14-04-2019,Second Class,SW-20350,Sean Wendt,Home Office,United States,Detroit,Michigan,Central,OFF-BI-10000831,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,2.64,2,5.28,2.8512000000000004,2.4288,False,COD,2019,9,Wednesday
5400,CA-2019-117681,2019-09-04,14-04-2019,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Los Angeles,California,West,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,111.333,5,556.665,550.116,6.549,False,COD,2019,9,Wednesday
900,US-2019-114622,2019-10-04,12-04-2019,First Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Ohio,East,OFF-BI-10004716,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,4.452,2,8.904,15.4336,-6.5296,False,COD,2019,10,Friday
4500,CA-2019-124814,2019-10-04,16-04-2019,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Bakersfield,California,West,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,6.48,2,12.96,6.739200000000001,6.2208,False,COD,2019,10,Friday
4501,CA-2019-124814,2019-10-04,16-04-2019,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Bakersfield,California,West,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",4.64,5,23.2,15.08,8.12,False,COD,2019,10,Friday
6736,CA-2019-123358,2019-10-04,17-04-2019,Standard Class,BT-11680,Brian Thompson,Consumer,United States,San Francisco,California,West,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,37.92,3,113.76,69.3936,44.3664,False,COD,2019,10,Friday
6737,CA-2019-123358,2019-10-04,17-04-2019,Standard Class,BT-11680,Brian Thompson,Consumer,United States,San Francisco,California,West,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,193.17,3,579.51,498.3786,81.1314,False,COD,2019,10,Friday
6738,CA-2019-123358,2019-10-04,17-04-2019,Standard Class,BT-11680,Brian Thompson,Consumer,United States,San Francisco,California,West,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,16.74,9,150.66,144.6336,6.0264,False,COD,2019,10,Friday
6739,CA-2019-123358,2019-10-04,17-04-2019,Standard Class,BT-11680,Brian Thompson,Consumer,United States,San Francisco,California,West,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",12.008,4,48.032,32.4216,15.6104,False,Online,2019,10,Friday
7474,CA-2019-109652,2019-10-04,15-04-2019,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Chicago,Illinois,Central,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",3.392,4,13.568,10.3456,3.2224,False,COD,2019,10,Friday
1130,CA-2019-112102,2019-12-04,16-04-2019,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Springfield,Virginia,South,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,85.98,4,343.92,268.2576,75.6624,False,COD,2019,12,Wednesday
1131,CA-2019-112102,2019-12-04,16-04-2019,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Springfield,Virginia,South,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,40.99,1,40.99,20.9049,20.0851,False,COD,2019,12,Wednesday
1132,CA-2019-112102,2019-12-04,16-04-2019,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Springfield,Virginia,South,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,12.78,5,63.9,35.145,28.755,False,COD,2019,12,Wednesday
5775,CA-2019-142398,2019-12-04,16-04-2019,Standard Class,BP-11290,Beth Paige,Consumer,United States,Los Angeles,California,West,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,91.184,7,638.288,670.2024,-31.9144,False,Online,2019,12,Wednesday
5776,CA-2019-142398,2019-12-04,16-04-2019,Standard Class,BP-11290,Beth Paige,Consumer,United States,Los Angeles,California,West,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,13.208,1,13.208,8.5852,4.6228,False,COD,2019,12,Wednesday
7361,CA-2019-163594,2019-12-04,14-04-2019,First Class,JF-15295,Jason Fortune-,Consumer,United States,Los Angeles,California,West,OFF-PA-10000809,Office Supplies,Paper,Xerox 206,6.48,3,19.44,10.1088,9.3312,False,Online,2019,12,Wednesday
7362,CA-2019-163594,2019-12-04,14-04-2019,First Class,JF-15295,Jason Fortune-,Consumer,United States,Los Angeles,California,West,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",64.784,3,194.352,230.793,-36.441,False,COD,2019,12,Wednesday
7363,CA-2019-163594,2019-12-04,14-04-2019,First Class,JF-15295,Jason Fortune-,Consumer,United States,Los Angeles,California,West,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,12.208,3,36.624,22.89,13.734,False,COD,2019,12,Wednesday
9135,CA-2019-124254,2019-12-04,17-04-2019,Standard Class,TB-21175,Thomas Boland,Corporate,United States,Wilson,North Carolina,South,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,43.184,3,129.552,152.2236,-22.6716,False,Online,2019,12,Wednesday
9136,CA-2019-124254,2019-12-04,17-04-2019,Standard Class,TB-21175,Thomas Boland,Corporate,United States,Wilson,North Carolina,South,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,51.984,1,51.984,57.1824,-5.1984,False,COD,2019,12,Wednesday
9137,CA-2019-124254,2019-12-04,17-04-2019,Standard Class,TB-21175,Thomas Boland,Corporate,United States,Wilson,North Carolina,South,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",3.424,3,10.272,6.8052,3.4668,False,COD,2019,12,Wednesday
7775,CA-2019-152800,2019-04-13,15-04-2019,First Class,SP-20920,Susan Pistek,Consumer,United States,San Francisco,California,West,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,2.04,3,6.12,3.2436000000000003,2.8764,False,COD,2019,4,Saturday
418,CA-2019-148796,2019-04-14,18-04-2019,Standard Class,PB-19150,Philip Brown,Consumer,United States,Los Angeles,California,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,76.76,5,383.8,345.42,38.38,False,Online,2019,4,Sunday
1980,CA-2019-112669,2019-04-14,14-04-2019,Same Day,KT-16465,Kean Takahito,Consumer,United States,Glendale,Arizona,West,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,233.384,4,933.536,828.5132,105.0228,False,COD,2019,4,Sunday
1981,CA-2019-112669,2019-04-14,14-04-2019,Same Day,KT-16465,Kean Takahito,Consumer,United States,Glendale,Arizona,West,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",10.744,4,42.976,38.6784,4.2976,False,COD,2019,4,Sunday
2723,CA-2019-164735,2019-04-14,19-04-2019,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Alexandria,Virginia,South,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,16.240000000000002,5,81.2,69.02000000000001,12.18,False,COD,2019,4,Sunday
5890,CA-2019-166625,2019-04-14,17-04-2019,First Class,JM-15580,Jill Matthias,Consumer,United States,Baltimore,Maryland,East,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,12.53,2,25.06,13.2818,11.7782,False,COD,2019,4,Sunday
430,US-2019-123750,2019-04-15,21-04-2019,Standard Class,RB-19795,Ross Baird,Home Office,United States,Gastonia,North Carolina,South,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,94.794,2,189.588,334.9388,-145.3508,False,COD,2019,4,Monday
431,US-2019-123750,2019-04-15,21-04-2019,Standard Class,RB-19795,Ross Baird,Home Office,United States,Gastonia,North Carolina,South,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,58.392,7,408.744,332.10450000000003,76.6395,False,COD,2019,4,Monday
432,US-2019-123750,2019-04-15,21-04-2019,Standard Class,RB-19795,Ross Baird,Home Office,United States,Gastonia,North Carolina,South,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,58.392,5,291.96,237.2175,54.7425,False,COD,2019,4,Monday
433,US-2019-123750,2019-04-15,21-04-2019,Standard Class,RB-19795,Ross Baird,Home Office,United States,Gastonia,North Carolina,South,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,2.384,2,4.768,5.5428,-0.7748,False,COD,2019,4,Monday
552,CA-2019-136406,2019-04-15,17-04-2019,Second Class,BD-11320,Bill Donatelli,Consumer,United States,San Francisco,California,West,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,560.784,2,1121.568,1121.568,0.0,False,Online,2019,4,Monday
1591,US-2019-132423,2019-04-15,19-04-2019,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Grapevine,Texas,Central,OFF-AR-10001221,Office Supplies,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",4.784,7,33.488,27.6276,5.8604,False,COD,2019,4,Monday
1592,US-2019-132423,2019-04-15,19-04-2019,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Grapevine,Texas,Central,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,1.608,5,8.04,5.125499999999999,2.9145,False,COD,2019,4,Monday
2253,CA-2019-117849,2019-04-15,17-04-2019,Second Class,JK-16120,Julie Kriz,Home Office,United States,San Diego,California,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,47.9,3,143.7,74.72399999999999,68.976,False,COD,2019,4,Monday
4160,US-2019-164588,2019-04-16,23-04-2019,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Columbus,Georgia,South,OFF-AR-10003056,Office Supplies,Art,Newell 341,4.28,3,12.84,9.1164,3.7236,False,COD,2019,4,Tuesday
4278,US-2019-107440,2019-04-16,20-04-2019,Standard Class,BS-11365,Bill Shonely,Corporate,United States,Lakewood,New Jersey,East,TEC-MA-10001047,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",1299.99,7,9099.93,6733.948200000001,2365.9818,False,COD,2019,4,Tuesday
4279,US-2019-107440,2019-04-16,20-04-2019,Standard Class,BS-11365,Bill Shonely,Corporate,United States,Lakewood,New Jersey,East,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,4.98,2,9.96,6.673200000000001,3.2868,False,COD,2019,4,Tuesday
4280,US-2019-107440,2019-04-16,20-04-2019,Standard Class,BS-11365,Bill Shonely,Corporate,United States,Lakewood,New Jersey,East,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,5.0600000000000005,5,25.3,13.409,11.891,False,COD,2019,4,Tuesday
6919,CA-2019-105473,2019-04-16,18-04-2019,Second Class,BM-11785,Bryan Mills,Consumer,United States,Seattle,Washington,West,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,9.6,3,28.8,27.936,0.864,False,COD,2019,4,Tuesday
7130,CA-2019-166282,2019-04-16,22-04-2019,Standard Class,PK-19075,Pete Kriz,Consumer,United States,Nashville,Tennessee,South,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,8.792,4,35.168,26.8156,8.3524,False,Online,2019,4,Tuesday
7131,CA-2019-166282,2019-04-16,22-04-2019,Standard Class,PK-19075,Pete Kriz,Consumer,United States,Nashville,Tennessee,South,OFF-PA-10003022,Office Supplies,Paper,Standard Line “While You Were Out” Hardbound Telephone Message Book,17.584,7,123.088,83.08439999999999,40.0036,False,COD,2019,4,Tuesday
2644,CA-2019-149111,2019-04-17,21-04-2019,Second Class,BF-11170,Ben Ferrer,Home Office,United States,Raleigh,North Carolina,South,TEC-PH-10003092,Technology,Phones,Motorola L804,36.792,1,36.792,32.6529,4.1391,False,Online,2019,4,Wednesday
2645,CA-2019-149111,2019-04-17,21-04-2019,Second Class,BF-11170,Ben Ferrer,Home Office,United States,Raleigh,North Carolina,South,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.328,8,18.624,12.3384,6.2856,False,COD,2019,4,Wednesday
3790,US-2019-133508,2019-04-17,21-04-2019,Standard Class,SW-20350,Sean Wendt,Home Office,United States,Omaha,Nebraska,Central,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",5.8100000000000005,5,29.05,20.0445,9.0055,False,Online,2019,4,Wednesday
3986,CA-2019-108735,2019-04-17,21-04-2019,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,Lakewood,California,West,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",85.83300000000001,3,257.499,233.26380000000003,24.2352,False,COD,2019,4,Wednesday
